recency,spend_6m,career_focus,hobby_focus,career_stage,new_user,platform,campaign_group,platform_visit,conversion,spend_next_14d
5,38.987,1,0,Career switch,1,Mobile,Control,0,0,0.0
4,1114.139,0,1,Career switch,1,Desktop,Control,0,0,0.0
4,1165.372,0,1,Mid/senior professional,1,Multichannel,Career,0,0,0.0
7,254.70900000000003,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
2,444.366,1,0,Career switch,0,Multichannel,Hobby,0,0,0.0
2,139.113,1,0,Career switch,1,Mobile,Career,0,0,0.0
5,479.219,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
2,68.27600000000001,1,0,Mid/senior professional,1,Mobile,Control,0,0,0.0
1,476.723,0,1,Early career,0,Desktop,Hobby,0,0,0.0
1,192.01,1,0,Mid/senior professional,0,Mobile,Hobby,1,0,0.0
2,241.44899999999998,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
3,124.63100000000001,0,1,Career switch,1,Mobile,Hobby,1,0,0.0
9,38.987,1,0,Early career,1,Mobile,Career,0,0,0.0
2,38.987,0,1,Career switch,1,Mobile,Career,0,0,0.0
10,123.318,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
12,294.736,1,1,Career switch,0,Mobile,Hobby,0,0,0.0
3,189.475,0,1,Career switch,0,Mobile,Career,0,0,0.0
1,442.208,1,1,Career switch,0,Mobile,Control,1,0,0.0
7,159.30200000000002,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
1,133.28900000000002,0,1,Career switch,1,Desktop,Control,0,0,0.0
2,437.918,1,0,Early career,0,Mobile,Control,1,0,0.0
9,810.0690000000001,1,1,Early career,1,Desktop,Control,0,0,0.0
9,701.688,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
1,97.864,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
10,38.987,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
5,809.7180000000001,1,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
7,830.9860000000001,1,1,Early career,1,Mobile,Career,0,0,0.0
6,143.40300000000002,0,1,Career switch,1,Desktop,Control,0,0,0.0
2,68.718,0,1,Career switch,1,Mobile,Career,0,0,0.0
6,590.6550000000001,0,1,Career switch,0,Multichannel,Career,1,0,0.0
2,181.597,1,0,Career switch,1,Desktop,Control,0,0,0.0
4,203.437,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
8,38.987,0,1,Career switch,0,Desktop,Career,0,0,0.0
2,78.065,0,1,Career switch,0,Mobile,Control,1,0,0.0
10,859.04,1,0,Mid/senior professional,1,Mobile,Control,0,0,0.0
2,69.888,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
2,38.987,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
11,170.794,0,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
4,85.37100000000001,0,1,Career switch,0,Mobile,Career,0,0,0.0
10,174.30400000000003,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
1,410.30600000000004,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
5,454.31100000000004,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
8,256.919,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
8,113.828,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
10,265.96700000000004,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
3,275.964,1,0,Early career,0,Mobile,Career,0,0,0.0
1,453.64799999999997,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
1,188.682,1,0,Early career,1,Desktop,Hobby,0,0,0.0
7,591.1360000000001,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
10,699.2570000000001,1,1,Career switch,1,Multichannel,Control,0,0,0.0
12,81.458,0,1,Career switch,0,Mobile,Career,1,0,0.0
10,80.041,0,1,Mid/senior professional,0,Mobile,Career,1,0,0.0
4,205.166,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
12,72.605,0,1,Career switch,1,Mobile,Career,0,0,0.0
4,570.3100000000001,0,1,Career switch,0,Mobile,Career,0,0,0.0
1,255.957,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
5,256.451,1,0,Career switch,1,Mobile,Control,0,0,0.0
4,153.179,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
4,117.936,0,1,Mid/senior professional,1,Desktop,Control,1,0,0.0
3,240.955,0,1,Career switch,0,Mobile,Control,0,0,0.0
1,58.604,0,1,Career switch,0,Mobile,Control,0,0,0.0
1,770.8480000000001,1,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
3,38.987,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
9,290.524,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
1,160.797,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
8,137.215,1,0,Mid/senior professional,0,Desktop,Control,1,0,0.0
4,122.486,0,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
10,93.197,1,0,Career switch,1,Desktop,Career,0,0,0.0
6,38.987,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
1,239.07000000000002,0,1,Career switch,1,Mobile,Career,1,0,0.0
10,520.793,1,0,Career switch,0,Mobile,Career,0,0,0.0
5,1001.5720000000001,1,1,Early career,1,Mobile,Career,1,0,0.0
5,38.987,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
3,43.653999999999996,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
3,177.229,1,0,Career switch,0,Mobile,Control,0,0,0.0
6,214.812,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
7,242.80100000000002,0,1,Career switch,0,Desktop,Control,0,0,0.0
1,414.687,1,0,Career switch,0,Desktop,Hobby,1,0,0.0
2,64.883,1,0,Career switch,0,Mobile,Career,0,0,0.0
7,206.31,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
4,55.172,0,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
2,238.55,1,0,Mid/senior professional,1,Mobile,Career,1,0,0.0
1,603.0310000000001,0,1,Mid/senior professional,0,Mobile,Control,1,0,0.0
8,302.887,1,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
1,399.49,0,1,Career switch,1,Desktop,Control,0,0,0.0
6,91.078,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
9,146.87400000000002,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
2,38.987,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
7,171.47000000000003,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
8,495.521,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
1,483.95099999999996,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
12,381.29,1,0,Career switch,1,Desktop,Control,0,0,0.0
11,427.011,1,0,Early career,0,Multichannel,Control,0,0,0.0
2,170.365,0,1,Mid/senior professional,1,Mobile,Career,1,0,0.0
11,38.987,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
11,47.333,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
6,552.006,1,1,Career switch,0,Mobile,Control,0,0,0.0
1,377.572,0,1,Early career,1,Mobile,Career,0,0,0.0
5,296.27000000000004,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
9,132.782,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
10,105.18299999999999,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
6,226.82399999999998,1,0,Career switch,1,Desktop,Career,0,0,0.0
4,227.448,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
6,86.944,0,1,Early career,0,Mobile,Hobby,0,0,0.0
10,338.468,1,0,Career switch,0,Desktop,Control,1,0,0.0
10,180.245,0,1,Early career,0,Mobile,Career,0,0,0.0
3,1304.836,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
3,322.309,1,0,Early career,0,Mobile,Control,0,0,0.0
5,474.981,1,0,Mid/senior professional,0,Multichannel,Career,0,0,0.0
7,1243.5800000000002,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
9,1172.587,1,0,Mid/senior professional,1,Multichannel,Control,1,0,0.0
10,75.608,1,0,Career switch,0,Desktop,Control,1,0,0.0
4,179.569,0,1,Early career,0,Desktop,Career,0,0,0.0
1,915.395,1,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
5,57.148,0,1,Career switch,1,Mobile,Career,0,0,0.0
1,154.453,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
9,100.03500000000001,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
2,1050.036,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
3,361.62100000000004,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
1,433.563,1,0,Early career,0,Mobile,Control,0,0,0.0
10,164.632,0,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
10,538.954,1,1,Career switch,1,Desktop,Career,0,0,0.0
2,593.84,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
1,869.544,1,1,Early career,1,Multichannel,Hobby,0,0,0.0
12,210.002,1,0,Career switch,1,Desktop,Career,0,0,0.0
1,350.168,1,0,Career switch,0,Mobile,Career,0,0,0.0
2,1001.182,0,1,Mid/senior professional,1,Desktop,Career,1,0,0.0
2,82.095,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
3,471.354,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
3,346.593,0,1,Early career,1,Desktop,Hobby,0,0,0.0
4,1238.887,1,1,Mid/senior professional,1,Multichannel,Control,0,0,0.0
2,38.987,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
11,167.531,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
8,47.814,1,0,Career switch,1,Desktop,Career,0,0,0.0
4,292.76,1,0,Early career,0,Desktop,Hobby,0,0,0.0
3,411.98300000000006,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
1,46.436,0,1,Career switch,1,Desktop,Control,0,0,0.0
9,431.58700000000005,1,0,Career switch,1,Mobile,Control,0,0,0.0
1,491.985,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
10,305.149,0,1,Early career,0,Desktop,Hobby,0,0,0.0
8,38.987,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
6,185.52300000000002,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
11,213.72000000000003,1,0,Career switch,1,Desktop,Control,0,0,0.0
1,219.258,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
8,408.928,1,0,Career switch,0,Mobile,Career,0,0,0.0
3,222.651,1,0,Early career,0,Mobile,Hobby,1,0,0.0
2,169.52,0,1,Career switch,0,Desktop,Control,1,0,0.0
1,569.855,1,1,Career switch,0,Desktop,Career,1,0,0.0
3,546.962,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
1,917.969,1,0,Career switch,1,Desktop,Career,0,0,0.0
5,38.987,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
9,38.987,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
2,299.871,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
9,154.908,1,0,Mid/senior professional,1,Mobile,Control,0,0,0.0
9,237.562,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
5,186.25100000000003,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
7,38.987,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
2,80.561,0,1,Mid/senior professional,0,Desktop,Hobby,1,0,0.0
11,62.321999999999996,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
10,442.61100000000005,1,1,Mid/senior professional,0,Mobile,Career,1,0,0.0
10,181.636,0,1,Early career,0,Desktop,Hobby,0,0,0.0
8,482.833,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
1,2366.637,1,0,Career switch,1,Desktop,Control,1,0,0.0
9,69.511,0,1,Career switch,0,Desktop,Control,0,0,0.0
9,38.987,1,0,Early career,1,Desktop,Control,1,0,0.0
1,664.5210000000001,1,0,Mid/senior professional,1,Multichannel,Career,0,0,0.0
7,383.87700000000007,1,1,Mid/senior professional,0,Desktop,Hobby,1,0,0.0
5,539.513,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
2,38.987,0,1,Career switch,0,Desktop,Career,1,0,0.0
2,38.987,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
3,468.793,1,0,Mid/senior professional,0,Desktop,Hobby,1,0,0.0
4,212.19899999999998,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
6,38.987,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
12,141.219,0,1,Career switch,1,Desktop,Career,0,0,0.0
9,198.02900000000002,0,1,Career switch,0,Desktop,Control,0,0,0.0
3,147.615,1,0,Career switch,1,Mobile,Career,0,0,0.0
1,38.987,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
9,57.564,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
1,38.987,0,1,Career switch,1,Mobile,Career,0,0,0.0
2,122.86300000000001,1,0,Early career,1,Mobile,Hobby,0,0,0.0
2,363.38899999999995,0,1,Early career,1,Mobile,Control,1,0,0.0
10,38.987,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
8,190.216,1,0,Career switch,0,Mobile,Career,0,0,0.0
2,153.959,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
10,76.44,1,0,Career switch,0,Mobile,Control,0,0,0.0
4,1424.488,1,0,Career switch,1,Mobile,Career,0,0,0.0
1,449.423,0,1,Mid/senior professional,0,Multichannel,Hobby,1,0,0.0
6,248.24800000000002,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
4,541.398,0,1,Career switch,0,Mobile,Career,1,1,247.96200000000002
1,173.36800000000002,0,1,Career switch,1,Desktop,Control,0,0,0.0
2,2629.939,1,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
2,219.85600000000002,1,0,Early career,0,Mobile,Hobby,0,0,0.0
9,151.02100000000002,0,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
9,202.124,1,0,Career switch,0,Mobile,Career,0,0,0.0
11,73.95700000000001,1,0,Career switch,0,Desktop,Hobby,1,0,0.0
9,128.232,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
8,464.217,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
1,909.103,0,1,Career switch,1,Multichannel,Career,0,0,0.0
1,610.766,0,1,Career switch,0,Mobile,Hobby,1,0,0.0
6,352.43000000000006,1,1,Career switch,1,Mobile,Career,1,0,0.0
4,149.33100000000002,0,1,Early career,1,Desktop,Control,0,0,0.0
4,38.987,0,1,Mid/senior professional,0,Desktop,Hobby,1,0,0.0
1,134.524,0,1,Career switch,0,Mobile,Career,0,0,0.0
9,630.11,0,1,Early career,1,Multichannel,Career,0,0,0.0
9,38.987,1,0,Early career,0,Mobile,Hobby,0,0,0.0
2,250.06800000000004,0,1,Mid/senior professional,1,Mobile,Hobby,1,0,0.0
12,38.987,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
6,287.651,1,0,Mid/senior professional,0,Multichannel,Hobby,0,0,0.0
2,206.947,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
12,74.711,0,1,Career switch,1,Mobile,Career,0,0,0.0
9,38.987,0,1,Career switch,0,Desktop,Career,0,0,0.0
9,38.987,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
1,187.66800000000003,0,1,Career switch,1,Mobile,Control,0,0,0.0
11,100.997,0,1,Career switch,1,Desktop,Control,0,0,0.0
10,66.911,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
8,180.817,1,0,Early career,1,Desktop,Hobby,0,0,0.0
9,38.987,0,1,Career switch,0,Desktop,Control,0,0,0.0
8,54.457,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
9,554.307,0,1,Mid/senior professional,0,Multichannel,Career,0,0,0.0
3,40.989000000000004,0,1,Career switch,0,Mobile,Hobby,1,1,470.86
2,682.071,0,1,Mid/senior professional,1,Multichannel,Career,1,0,0.0
10,38.987,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
6,354.36699999999996,1,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
7,129.519,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
5,38.987,0,1,Early career,0,Mobile,Career,0,0,0.0
10,677.053,0,1,Career switch,1,Multichannel,Hobby,0,0,0.0
2,504.86800000000005,0,1,Career switch,0,Desktop,Hobby,1,0,0.0
12,165.061,1,0,Career switch,1,Mobile,Career,0,0,0.0
9,140.4,0,1,Mid/senior professional,1,Desktop,Hobby,1,0,0.0
1,957.307,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
9,501.904,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
10,743.275,0,1,Career switch,1,Multichannel,Hobby,0,0,0.0
2,250.913,0,1,Career switch,1,Mobile,Career,0,0,0.0
3,406.419,1,0,Career switch,0,Desktop,Career,0,0,0.0
9,140.985,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
4,693.927,0,1,Career switch,1,Multichannel,Hobby,0,0,0.0
2,220.25900000000001,0,1,Career switch,0,Mobile,Hobby,0,0,0.0
11,107.757,0,1,Career switch,0,Mobile,Control,0,0,0.0
2,537.134,1,0,Career switch,0,Multichannel,Hobby,0,0,0.0
10,603.096,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
1,706.719,1,0,Career switch,1,Desktop,Control,0,0,0.0
12,148.72,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
9,78.221,1,0,Mid/senior professional,0,Desktop,Hobby,1,0,0.0
9,167.375,0,1,Mid/senior professional,1,Desktop,Career,1,0,0.0
4,405.65200000000004,0,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
1,38.987,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
7,38.987,1,0,Early career,0,Mobile,Career,0,0,0.0
6,762.229,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
7,673.725,0,1,Career switch,1,Multichannel,Career,0,0,0.0
1,311.259,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
2,349.271,1,1,Career switch,0,Desktop,Career,0,0,0.0
7,191.20400000000004,0,1,Early career,0,Mobile,Career,1,0,0.0
2,553.345,0,1,Career switch,0,Mobile,Control,0,0,0.0
1,208.988,0,1,Mid/senior professional,1,Mobile,Career,1,0,0.0
4,109.59,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
2,645.554,0,1,Mid/senior professional,0,Multichannel,Career,0,0,0.0
9,38.987,1,0,Early career,1,Desktop,Hobby,0,0,0.0
9,106.63900000000001,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
10,149.47400000000002,0,1,Mid/senior professional,0,Desktop,Hobby,1,0,0.0
2,38.987,0,1,Career switch,1,Mobile,Control,0,0,0.0
6,38.987,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
5,315.48400000000004,0,1,Mid/senior professional,1,Desktop,Career,1,0,0.0
10,38.987,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
7,115.765,1,0,Career switch,0,Mobile,Control,0,0,0.0
9,723.541,1,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
10,406.406,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
1,1213.68,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
3,63.07600000000001,0,1,Career switch,0,Mobile,Career,0,0,0.0
6,319.30600000000004,0,1,Career switch,0,Multichannel,Career,0,0,0.0
6,97.87700000000001,1,0,Career switch,1,Mobile,Career,0,0,0.0
4,1055.249,1,0,Career switch,1,Multichannel,Control,0,0,0.0
2,92.56,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
3,38.987,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
10,517.595,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
5,337.987,0,1,Career switch,0,Mobile,Control,0,0,0.0
7,291.78499999999997,1,0,Early career,0,Mobile,Control,0,0,0.0
10,38.987,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
5,384.553,0,1,Early career,0,Mobile,Control,0,0,0.0
1,479.75200000000007,0,1,Career switch,1,Desktop,Career,0,0,0.0
10,1652.677,0,1,Career switch,1,Multichannel,Control,0,0,0.0
8,38.987,0,1,Early career,0,Mobile,Control,0,0,0.0
4,38.987,1,0,Career switch,0,Mobile,Career,0,0,0.0
6,38.987,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
9,171.85999999999999,1,0,Career switch,1,Mobile,Career,0,0,0.0
12,181.272,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
1,633.854,0,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
1,475.956,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
1,779.727,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
2,188.318,1,0,Early career,0,Mobile,Control,0,0,0.0
10,38.987,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
5,106.015,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
6,140.30900000000003,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
4,647.764,0,1,Career switch,0,Multichannel,Hobby,0,0,0.0
1,204.919,0,1,Mid/senior professional,1,Desktop,Career,1,0,0.0
1,1785.29,1,1,Career switch,1,Desktop,Hobby,0,0,0.0
6,47.437000000000005,0,1,Career switch,1,Mobile,Career,0,0,0.0
10,485.966,1,1,Mid/senior professional,0,Multichannel,Hobby,0,0,0.0
6,307.632,0,1,Early career,0,Mobile,Hobby,0,0,0.0
6,38.987,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
1,625.625,1,0,Career switch,1,Desktop,Control,1,0,0.0
12,260.767,1,1,Career switch,1,Multichannel,Career,0,0,0.0
2,578.591,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
3,584.597,1,0,Early career,0,Multichannel,Hobby,0,0,0.0
4,38.987,1,0,Career switch,1,Desktop,Career,0,0,0.0
8,194.441,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
10,65.338,0,1,Career switch,1,Desktop,Career,0,0,0.0
4,278.083,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
3,717.184,1,0,Early career,1,Multichannel,Control,0,0,0.0
6,566.215,1,0,Mid/senior professional,0,Multichannel,Career,0,0,0.0
1,78.858,1,0,Career switch,1,Mobile,Hobby,1,0,0.0
11,71.11,0,1,Career switch,0,Mobile,Control,0,0,0.0
6,147.589,0,1,Career switch,0,Mobile,Hobby,1,0,0.0
9,420.641,1,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
4,1117.74,1,1,Career switch,1,Multichannel,Control,0,0,0.0
1,257.94599999999997,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
3,75.361,0,1,Career switch,1,Desktop,Control,0,0,0.0
1,500.851,1,0,Mid/senior professional,0,Multichannel,Career,0,0,0.0
5,139.49,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
1,597.064,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
1,520.507,0,1,Early career,0,Multichannel,Control,0,0,0.0
1,138.38500000000002,1,0,Career switch,0,Desktop,Hobby,1,0,0.0
8,53.053000000000004,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
5,137.475,0,1,Career switch,0,Desktop,Career,0,0,0.0
1,38.987,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
2,977.9250000000001,0,1,Career switch,1,Desktop,Career,1,0,0.0
7,155.376,0,1,Career switch,0,Desktop,Control,0,0,0.0
8,305.64300000000003,1,0,Career switch,0,Mobile,Career,0,0,0.0
7,38.987,1,0,Career switch,0,Mobile,Career,0,0,0.0
1,728.806,1,0,Mid/senior professional,1,Mobile,Control,1,0,0.0
11,38.987,0,1,Career switch,1,Desktop,Career,1,0,0.0
1,133.22400000000002,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
2,1066.442,1,1,Career switch,1,Desktop,Hobby,1,0,0.0
1,271.96,0,1,Career switch,1,Desktop,Control,0,0,0.0
12,132.262,0,1,Career switch,1,Mobile,Career,0,0,0.0
11,99.762,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
11,65.338,1,0,Mid/senior professional,1,Desktop,Career,1,0,0.0
10,38.987,0,1,Career switch,0,Mobile,Hobby,0,0,0.0
9,485.43300000000005,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
9,491.166,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
9,343.434,1,0,Career switch,0,Desktop,Career,0,0,0.0
12,118.04,1,0,Early career,1,Desktop,Control,0,0,0.0
2,181.649,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
4,279.773,0,1,Mid/senior professional,1,Multichannel,Career,0,0,0.0
3,456.677,1,0,Career switch,0,Mobile,Control,1,1,190.86599999999999
11,79.742,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
2,731.588,1,1,Career switch,1,Mobile,Hobby,0,0,0.0
3,656.7470000000001,1,1,Mid/senior professional,1,Multichannel,Career,0,0,0.0
6,297.03700000000003,1,0,Career switch,0,Mobile,Control,0,0,0.0
9,38.987,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
10,53.144000000000005,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
9,172.874,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
4,407.914,1,1,Career switch,1,Mobile,Control,0,0,0.0
4,371.54,1,0,Career switch,1,Multichannel,Career,0,0,0.0
7,38.987,1,0,Mid/senior professional,0,Mobile,Control,1,0,0.0
1,498.21200000000005,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
7,165.94500000000002,0,1,Early career,0,Desktop,Career,1,0,0.0
4,56.069,0,1,Early career,0,Mobile,Control,0,0,0.0
2,429.351,1,1,Career switch,0,Mobile,Hobby,0,0,0.0
1,161.369,0,1,Mid/senior professional,0,Desktop,Career,1,0,0.0
7,292.526,0,1,Early career,0,Mobile,Control,0,0,0.0
5,127.99799999999999,0,1,Early career,0,Desktop,Career,0,0,0.0
3,96.74600000000001,0,1,Early career,1,Desktop,Control,0,0,0.0
6,559.52,1,1,Career switch,0,Multichannel,Hobby,0,0,0.0
10,199.355,0,1,Early career,0,Mobile,Career,0,0,0.0
4,452.673,0,1,Mid/senior professional,0,Multichannel,Hobby,0,0,0.0
2,67.327,1,0,Early career,0,Mobile,Control,0,0,0.0
10,57.798,1,0,Early career,0,Desktop,Control,0,0,0.0
10,366.535,1,0,Career switch,0,Desktop,Control,1,0,0.0
11,392.79499999999996,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
